video_id,comment
WM2NalSGPKc,If we don't get poppy seeds what substitute we can use it for this recipe?
WM2NalSGPKc,Made this today! It was soo good!
WM2NalSGPKc,What will you do with peels plz share...
WM2NalSGPKc,"Would be Yummy, but yessssssssss I’m shocked 🤯 a ‘BONG’ dish and no Pheeeeesh! 😂😊😅"
WM2NalSGPKc,"Hi,
What type of cooking vessel is this ? Looks like aluminum. Where can one get this from ?
Thanks"
QbwePynqqzQ,We couldn't have been more thrilled to have Rahul on our show. It was like meeting an old friend. If you liked this reel you will enjoy hearing what Rahul has to say in the full episode with him 👉🏾 https://youtu.be/f5FbS63z500
QbwePynqqzQ,Haters are everywhere. The people you least expect are the biggest haters.
QbwePynqqzQ,Much love for Rahul!
QbwePynqqzQ,Omg omg omg you got Rahul to be on your channel?!! I love him and his bakes sooo much! This is great! And nice to hear him speak his mother tongue
owqTO_POioE,Rannaghore Ke? Episode 7 with Rahul Mandal: https://youtu.be/f5FbS63z500
f5FbS63z500,"🎂 Follow Rahul on his Instagram: https://www.instagram.com/bakewithrahul/
✨ Here's the link to Rahul's book, Showstopping Cakes: https://geni.us/pMxMoW (affiliate link)"
f5FbS63z500,"if you start seeing, you can not leave till the finish"
f5FbS63z500,Hi @bongeats !!  Love your content a lot. Can you please share what we can use as a substitute for eggs but get the same texture for sponge cake?
f5FbS63z500,Never knew Daily Mail is so invasive?!!
f5FbS63z500,Are you based on Kolkata now??
f5FbS63z500,her beauty ❤
f5FbS63z500,"It's so interesting to see Rahul interact in a language and environment that he is more familiar/comfortable in. Its almost like he has a different personality. On GBBO, he seems so quiet and timid and morose at times, but here he's so confident and verbose. I love it!"
f5FbS63z500,"Khub bhalo episode. Overtalking ta avoid korai bhalo,shunte disrespectful lage. Ar guest ke highlight korle bhalo, not show off what you already know. We can always learn more even if we are highly intelligent and well travelled."
f5FbS63z500,What an incredible guy
f5FbS63z500,The dream is to get a chance to cook together with you two one day in that beautiful kitchen so that we can tell you what YOU have done for us and people like us who are away from home and miss home so so badly!! Putting in all our efforts to manifest this ❤ One day...one day 😍
f5FbS63z500,Had a little heart attack thinking it was tej*swi in the thumbnail
f5FbS63z500,Nice 💐 Amazing 🎉
f5FbS63z500,how can I watch the GBBO in India?
f5FbS63z500,A delightful conversation kept me hooked till the end..can we get recipe details.
f5FbS63z500,Ranna ghore ke? Ai episode gula kobe kobe ashe?one of my favourite r patties ta deke khuda lege geche😋
f5FbS63z500,Completely unrelated question - where did you get your Apu trilogy poster? :-)
f5FbS63z500,Dekhte valo laglo.kintu conversation ektar opor arekta uthe jachhe...recipe kichu bujhlam na..ektu dhire dhire converse korle valo lagto bodhoy.
f5FbS63z500,Wish we could know more about Rahul and his current life and paar rather than just bake off banter! Seemed a bit rushed
SmWXpcOa6Rs,"Buy chalkumror bori from Amar Khamar 🙌🏾https://go.bongeats.com/amar-khamar

Watch the full recipe in Bangla here 👉🏾 https://youtu.be/r5-iT0BRnyw"
SmWXpcOa6Rs,"Hi, Ive watched your videos for many years now and one of the things I love most apart from the fantastic recipes in your unique style. It is so comorting and aesthetic and beautiful.

In this short I noticed that this was instead more akin to the current trends of fast shot changes without lingering on the beauty and sounds. I know its hard to do in a short but what I mean to say is please dont think you need to trade your uniqueness and USP to adhere to the current trend - even in a short Im sure you would find your own special way to demonstrate the beauty of cooking while still keeping it to a few second. 

I love you guys and wanted to share my thoughts."
SmWXpcOa6Rs,Its soo tempting 🤤
SmWXpcOa6Rs,Bori ar tarkari diye  patla macher jhol er sholoana bangaliana shara bochorer jonnoi amader boro  priyo !
SmWXpcOa6Rs,What are those black seed???
SmWXpcOa6Rs,Oh just love this patla macher jhol.
SmWXpcOa6Rs,Summer vegetables........make corrections
SmWXpcOa6Rs,Is this winter veggie??
SmWXpcOa6Rs,"Good to see you back, but I hate parwal."
uOYxYEj_l-4,It looks lovely
uflR652Uoq0,Watch the full recipe 👉🏾 https://youtu.be/Sq7p2_KMlEA
uflR652Uoq0,Oshadharon. Amrao barite ready kore rekhechi sob. Weekend e kancha aam kine ene bagane porano hobe.
r7MpvKLy6c4,Get the full recipe 👉🏾 https://www.youtube.com/watch?v=BI1v4Y8Td_M
r7MpvKLy6c4,Bangalir emotion ❤
r7MpvKLy6c4,Kichu mone korben na... Apni ki by any means oi par bangla
r7MpvKLy6c4,For a bengali this is ❤
Sq7p2_KMlEA,Refreshing
Sq7p2_KMlEA,One of my most favourite channels. Love both the recipes! ♥
Sq7p2_KMlEA,How long should we put it in the oven for?
Sq7p2_KMlEA,The finest channel to learn about Bengali cuisine by far! Keep up the great work!
Sq7p2_KMlEA,Hi Need to get in touch for a collaboration
Sq7p2_KMlEA,Roti style Kulcha Nana ..who cn we made recipes ...plzz help😊
Sq7p2_KMlEA,I tried with oven! Didn’t get caramelized but got cooked 😂
Sq7p2_KMlEA,"I have a Mango tree full of fruit, now I know what to do while waiting for them to ripen."
Sq7p2_KMlEA,Thank you so much for bringing back the nostalgia...college street ❤️ also thanks for showing the broil option🙂
Sq7p2_KMlEA,"Please make videos on Dal Makhni, Paneer Butter Masala, Butter Chicken."
Sq7p2_KMlEA,So refreshing it is. Thanks for sharing this.
qeh8OjjECy8,Watch the full recipe 👉🏾 https://youtu.be/AD8R1JBmIa0
qeh8OjjECy8,I think tetul diye ei recipe ta best hoi
qeh8OjjECy8,Mourola macher tetul tok ar sorshe mourola tai beshi valo lage
qeh8OjjECy8,Dekhe jive jol chole alo 😋😋
qeh8OjjECy8,Mourola mach eto bhajte nei ... Tok korar somoy... Treat like lilish mach... The color of Mourola in aamer tok has to be yellowish white... Not burnt fish
qeh8OjjECy8,ami ek bangali 💞 and I love mach🐟🐠 and Bong Eats channel ❤️
qeh8OjjECy8,Just tooooo goood 👌
5hrDYYz6KGo,Please boro video chai.apnader description gulo miss korchi
5hrDYYz6KGo,Please make detailed videos:)) they are much more enjoyable
5hrDYYz6KGo,"Echorchingri amar khub pochonder akta dish, darun lagche recipe ta💜"
5hrDYYz6KGo,Etai to chaichilm
5hrDYYz6KGo,"🌾 Tulaipanji (siddha) rice from Amar Khamar 👉🏾 https://go.bongeats.com/amar-khamar (use code BONGEATS at checkout for a small discount).

Watch detailed recipe 👉🏾 https://youtu.be/FBnKYbUNhYc"
fACllJyQ-Sg,"Chalkumror bori from Amar Khamar 👉🏾 https://go.bongeats.com/amar-khamar (use code BONGEATS at checkout for a small discount).

Watch detailed recipe 👉🏾 https://youtu.be/oMA8gjEfu5g"
fACllJyQ-Sg,But how tita will it be
fACllJyQ-Sg,Besh valo laglo love from tripura
fACllJyQ-Sg,"So aesthetic,, I don't even know how to cook but i like ur recipe vdos😢❤"
fACllJyQ-Sg,Love that big spatula ❤
S5AxMVRxzbs,Get the full recipe 👉🏾 https://youtu.be/Zk88kKYg7iA
S5AxMVRxzbs,Darun hoyeche ❤
S5AxMVRxzbs,The most creamiest  n refreshing drink of my childhood.. ❤
S5AxMVRxzbs,"the best combo for summer. unlike many other sharbat, this one is filling to a great extent."
S5AxMVRxzbs,Please give us this year aam porar sorbot ❤
S5AxMVRxzbs,We have a doi based one at home .. yumm 😋
OMI3L41wpLg,"We released an old favourite today with a Bangla voiceover 👉🏾 https://youtu.be/xyhYRAFwFOA.

PS. In case you're looking for the video in English, it's up on our main channel 😊"
OMI3L41wpLg,Yummy ❤
OMI3L41wpLg,Egarly waiting for chicken rezala please upload ❤
GglL7JPN0Tk,Watch the full recipe 👉🏾 https://youtu.be/Akqf_8-0jFQ
GglL7JPN0Tk,bad photography
GglL7JPN0Tk,It's a Odia Dish
Akqf_8-0jFQ,"🌾 We've served doi begun today with Rupshal. For a limited time only, Amar Khamar is offering Bong Eats viewers a small discount on all products on their website. Go to https://go.bongeats.com/amar-khamar, or use the code BONGEATS at checkout at https://www.amar-khamar.com/.🌾

🏃🏾দই বেগুনের বাংলা ভিডিও এসে গেছে https://youtu.be/wojov723zZs
✍🏾Bhaja Moshla recipe: https://youtu.be/gGmCPwauVBs
✍🏾Bengali Gorom Moshla: https://youtu.be/GqlDz7dQMA0"
Akqf_8-0jFQ,Looks so tempting. Must be equally yummy to eat
Akqf_8-0jFQ,Delicious tasty and too yummy
Akqf_8-0jFQ,"Khub bhalo hoyeche khete, thanks for sharing the recipe ☺️"
Akqf_8-0jFQ,"I made this today and it was simple and delicious. I obviously (for someone in the US) didn't have the eggplant of the type used in the recipe, so I used the regular Indian baingan available here, although I suspect that Thai eggplant might also work. I cooked the eggplant in the air fryer as opposed to deep frying. The sauce was delicious but I will reduce the sugar the next time I make this. I loved the silky texture of the sauce. I also made the bhaja masala per your recipe. This one is a winner and I am now inspired to try other ""doi"" type recipes from you guys. Thanks as always for the precise measurements and your attention to detail."
Akqf_8-0jFQ,I only know one thing. Brinjal when cooked right brings flavors like nothing else. No other veggie can take that place.  But my dear brinji alone ❤😂
Akqf_8-0jFQ,Can you serve doi begun with roti?
Akqf_8-0jFQ,"Today I made it, It was delicious 👌"
Akqf_8-0jFQ,Dada ami aj niye aro 2 din banalam tumar recipe follow kore...ki mast hoyeche💞sobai to bhultei parche na..robbar hoilei doibeguner chap pore❤take love from Bangladesh ❤
Akqf_8-0jFQ,Woww lovely ❤
Akqf_8-0jFQ,"Hi can you please help me, can you show me how to make bengali Bengali ( Chanachur) at home and Bangladeshi salad"
Akqf_8-0jFQ,😢 Bagha .... Heaven must be happy to have him
Akqf_8-0jFQ,"Hi, I am a great fan of your great recipes ❤❤❤❤❤, please do you tell me about the wok in which you prepare the doi begun, love you and thank you 😅😅"
Akqf_8-0jFQ,"Ota ki matir patro jeta te ranna korcho ... Kotha theke kinecho ektu bolbe.
I love buying utensils, something I got from my thamma I guess 😊"
K8aWrPs0NhE,Watch the full recipe 👉🏾 https://youtu.be/JrfPmWlKJ9o
K8aWrPs0NhE,Too fast
K8aWrPs0NhE,Rosun to lage na. But still it was amazing.
K8aWrPs0NhE,sorse posto die fish korle peyaj rosun toh lage na
K8aWrPs0NhE,Please show this recipe in you tube. With English title. Thanks 👍
K8aWrPs0NhE,first view
JrfPmWlKJ9o,"🌾 We've served this machh'er jhaal today with Tulaipanji (siddha). For a limited time only, Amar Khamar is offering Bong Eats viewers a small discount on all products on their website. Go to https://go.bongeats.com/amar-khamar, or use the code BONGEATS at checkout at https://www.amar-khamar.com/.🌾"
JrfPmWlKJ9o,Can we make this with readymade mustard?
JrfPmWlKJ9o,I tried this lets see how it taste
JrfPmWlKJ9o,Is this recipe very particular to those kinds of fish or can any fish be used?
JrfPmWlKJ9o,"Being a fan of your channel for a long time, I can't help but relate so many Bengali dishes very similar to how my folks cook at home. My folks are from eastern Nepal (Dad's from Darjeeling) so there's a lot of similarities in our cooking. This is exactly how we cook fish at home. Mustard oil, esp the organic one from the village makes food taste to another level."
JrfPmWlKJ9o,No dhania? Or did I miss something?
JrfPmWlKJ9o,"Anek din por sey chotobelar..Shil Nora dekhlam..very nostalgic
.Thank u dear"
JrfPmWlKJ9o,Today tried it thanks a lot for this simple and special recipe❤
JrfPmWlKJ9o,Your videos are soul satisfying ❤
JrfPmWlKJ9o,Why are not removing the seeds form the tomatoes?
JrfPmWlKJ9o,so much of oil
JrfPmWlKJ9o,"Hi Insiyah & Saptarshi👋, ei khunti ta amar khuuuub pochhondo.Where can I buy? And, can I buy online? Will wait eagerly for your response. Thanks a lot for your wonderful recipes, though 🙏!"
JrfPmWlKJ9o,"Made it last night here is New Zealand. Didn't have Rohu so, Made it with Salmon. This gravy is exceptional. Making this our regular fish recipe form now on. Thank you."
frRvhdQ8zzg,See the detailed recipe 👉🏾 https://youtu.be/8bVM45eccsY
frRvhdQ8zzg,I tried nnnnnn it's a hit🎉
frRvhdQ8zzg,Payesh nie paglamo😂😂😂😂😂😂😂darun bolechen.aloo r o payesh bole sunechi
frRvhdQ8zzg,Induction oven e amar 1lit dudh k reduce korte 2 hrs lege gelo. I don’t think less ingredients implies to less time
frRvhdQ8zzg,"It's not payaj ( onion), it's dry rose petals"
frRvhdQ8zzg,"Payesh a peyaj?
It's wild wild West Bengal up there"
Po_0CjhvY18,Watch the detailed recipe 👉🏾https://youtu.be/gOvqZi4ya7s
Po_0CjhvY18,mukhe jol chole aaslo
Po_0CjhvY18,Excellent ❤yours presentation and cooking process is so mesmerizing and stunning 🎉❤ please reply sir 😊
Po_0CjhvY18,"I have tried so many of your recipes. Recently, I have been diagnosed with liver and gall blader diseases. So i shifted to veg reciepe. Can you please upload a few veg curries and pulos for tiffin and dinner."
Po_0CjhvY18,Amio ajke banalam. Ekdom Sunday mutton curry❤
8bVM45eccsY,I did a mistake white making it. I didn't wash the chhana and the smell of vinegar.. Now the payesh smells so burnt! Is there any way to get rid of it?😢
8bVM45eccsY,"I love the vibe of this channel, so comforting 🤍"
8bVM45eccsY,"I made this recipe recently it turned out really good but I missed out one thing, the thick texture next morning, I had reduced the milk well too but after keeping it overnight in refrigeration, it stayed watery 😢 It tastes great but I hope to get the consistency right next time, can you please guide me where I may have missed something?"
8bVM45eccsY,Titled ta banga sub title ta bengoli tr korcho nah kno sobar bujhe besi easy hbe
